pop_rank,city,state,month,year,mean_sales_price,number_of_sales,home_value,market_heat_index,value_surplus
57,"Fresno, CA",CA,2,2022,423703.25,698.0,366953.9156200124,89.0,56749.33437998762
57,"Fresno, CA",CA,3,2022,422456.25,976.0,374345.9537821906,85.0,48110.29621780937
57,"Fresno, CA",CA,4,2022,433490.4,975.0,381433.08024351,80.0,52057.319756490004
57,"Fresno, CA",CA,5,2022,445892.75,948.0,387298.0744954679,74.0,58594.67550453212
57,"Fresno, CA",CA,6,2022,458510.0,947.0,391354.1184897567,68.0,67155.88151024329
57,"Fresno, CA",CA,7,2022,424871.8,751.0,393091.38474225305,64.0,31780.415257746936
57,"Fresno, CA",CA,8,2022,402891.0,836.0,392472.25507464586,61.0,10418.744925354142
57,"Fresno, CA",CA,9,2022,435326.25,782.0,390167.47358039377,59.0,45158.776419606234
57,"Fresno, CA",CA,10,2022,418942.8,633.0,387686.8319984986,57.0,31255.968001501402
57,"Fresno, CA",CA,11,2022,416717.0,589.0,385359.9504287001,57.0,31357.049571299925
57,"Fresno, CA",CA,12,2022,420417.8,534.0,382901.38015290286,60.0,37516.41984709713
57,"Fresno, CA",CA,1,2023,383481.0,424.0,379518.5158141994,65.0,3962.4841858005966
57,"Fresno, CA",CA,2,2023,377906.0,502.0,376510.2855874125,69.0,1395.7144125875202
57,"Fresno, CA",CA,3,2023,413514.5,604.0,375139.7205389343,74.0,38374.779461065715
57,"Fresno, CA",CA,4,2023,404314.0,587.0,375492.3486970402,76.0,28821.651302959828
57,"Fresno, CA",CA,5,2023,442772.75,680.0,377037.9114163501,77.0,65734.8385836499
57,"Fresno, CA",CA,6,2023,437815.75,706.0,378868.70002694655,75.0,58947.04997305345
57,"Fresno, CA",CA,7,2023,452086.6,630.0,381256.8231962922,72.0,70829.77680370776
57,"Fresno, CA",CA,8,2023,428344.5,648.0,383819.6962925352,69.0,44524.80370746477
57,"Fresno, CA",CA,9,2023,416838.6,560.0,385919.7801419825,65.0,30918.819858017494
57,"Fresno, CA",CA,10,2023,428653.75,602.0,387169.74405772187,63.0,41484.005942278134
57,"Fresno, CA",CA,11,2023,415492.0,519.0,387830.1582693497,62.0,27661.84173065028
57,"Fresno, CA",CA,12,2023,443664.0,529.0,388548.4404480226,65.0,55115.55955197738
57,"Fresno, CA",CA,1,2024,433388.0,472.0,389918.3787076959,68.0,43469.62129230407
57,"Fresno, CA",CA,2,2024,416772.75,517.0,391730.1803379268,70.0,25042.56966207322
57,"Fresno, CA",CA,3,2024,421558.0,606.0,394006.3168250552,69.0,27551.683174944774
57,"Fresno, CA",CA,4,2024,432978.5,617.0,396230.7165156715,67.0,36747.78348432848
57,"Fresno, CA",CA,5,2024,440879.75,685.0,398130.1817486046,65.0,42749.56825139542
57,"Fresno, CA",CA,6,2024,482896.8,655.0,399424.88297891896,64.0,83471.91702108103
57,"Fresno, CA",CA,7,2024,442211.25,690.0,399918.2397384295,62.0,42293.01026157051
57,"Fresno, CA",CA,8,2024,447638.8,635.0,400183.2425654993,60.0,47455.55743450066
57,"Fresno, CA",CA,9,2024,447497.5,602.0,400349.9008780646,58.0,47147.599121935375
57,"Fresno, CA",CA,10,2024,459107.75,599.0,400808.2202091736,57.0,58299.529790826375
57,"Fresno, CA",CA,11,2024,444513.0,564.0,401459.74899222,57.0,43053.251007780025
57,"Fresno, CA",CA,12,2024,420451.75,543.0,402487.1757117088,58.0,17964.574288291216
57,"Fresno, CA",CA,1,2025,538325.0,511.0,403443.3605682478,58.0,134881.6394317522
53,"Grand Rapids, MI",MI,2,2008,125542.0,804.0,140170.24596528523,,-14628.245965285227
53,"Grand Rapids, MI",MI,3,2008,119322.8,1031.0,139502.76751620104,,-20179.96751620104
53,"Grand Rapids, MI",MI,4,2008,120978.25,1223.0,138762.42975263143,,-17784.179752631433
53,"Grand Rapids, MI",MI,5,2008,129460.8,1243.0,138184.33662464636,,-8723.536624646353
53,"Grand Rapids, MI",MI,6,2008,133934.25,1266.0,137798.58747940915,,-3864.3374794091505
53,"Grand Rapids, MI",MI,7,2008,126402.5,1265.0,137397.9402254109,,-10995.440225410886
53,"Grand Rapids, MI",MI,8,2008,128224.8,1241.0,136749.61904615696,,-8524.819046156961
53,"Grand Rapids, MI",MI,9,2008,113382.75,1245.0,135893.8651277304,,-22511.115127730387
53,"Grand Rapids, MI",MI,10,2008,115314.25,1196.0,135089.25433651908,,-19775.00433651908
53,"Grand Rapids, MI",MI,11,2008,106561.0,855.0,134110.43090594196,,-27549.43090594196
53,"Grand Rapids, MI",MI,12,2008,100191.75,894.0,133068.43039896004,,-32876.680398960045
53,"Grand Rapids, MI",MI,1,2009,100530.4,681.0,132128.1635762144,,-31597.763576214405
53,"Grand Rapids, MI",MI,2,2009,98045.0,757.0,131482.47980219242,,-33437.47980219242
53,"Grand Rapids, MI",MI,3,2009,102354.25,1007.0,130807.09379939288,,-28452.843799392882
53,"Grand Rapids, MI",MI,4,2009,100014.5,1090.0,129835.6201598298,,-29821.120159829807
53,"Grand Rapids, MI",MI,5,2009,100654.2,1094.0,128484.374787206,,-27830.174787206008
53,"Grand Rapids, MI",MI,6,2009,109884.25,1360.0,127247.50199148445,,-17363.251991484445
53,"Grand Rapids, MI",MI,7,2009,107160.0,1400.0,126333.47943155108,,-19173.47943155108
53,"Grand Rapids, MI",MI,8,2009,110069.8,1337.0,125897.32277246652,,-15827.522772466516
53,"Grand Rapids, MI",MI,9,2009,116761.75,1311.0,126049.89552272296,,-9288.14552272296
